CONTROL,SHIPMONTH,WEIGHT,WGTADJ,REGION,SECTIONS,STATUS,PRICE,SQFT,BEDROOMS,TITLED,LOCATION,FOUNDATION,SECURED,JSTATUS,JPRICE,JSQFT,JBEDROOM,JTITLE,JLOCATION,JFOUNDATION,JSECURED
18090215,201809,7.0818,1.0563,2,2,2,106000,1700,3,3,1,3,9,R,I,I,I,I,R,I,I
18090216,201809,9.0632,1.0563,4,2,2,99000,1600,3,1,1,3,1,R,I,R,R,I,R,I,I
18090217,201809,5.9083000000000006,1.0563,1,2,2,89000,1700,3,2,3,3,9,R,R,R,R,R,R,R,R
18090218,201809,5.9083000000000006,1.0563,1,2,2,91000,1600,3,2,3,3,9,R,R,R,R,R,R,R,R
18090219,201809,5.9083000000000006,1.0563,1,2,2,63000,1600,3,2,3,3,9,R,R,R,R,R,R,R,R
18090220,201809,5.9083000000000006,1.0563,1,2,2,131000,2000,3,2,1,3,9,I,I,I,I,I,I,I,I
18090221,201809,5.9083000000000006,1.0563,1,2,2,86000,1500,3,2,3,3,9,R,R,R,R,R,R,R,R
18090222,201809,5.9083000000000006,1.0563,1,2,2,77000,1400,3,2,3,3,9,R,R,R,R,R,R,R,R
18090223,201809,5.9083000000000006,1.0563,1,2,2,99000,1600,3,2,1,2,9,I,I,I,I,I,I,I,I
18090224,201809,5.9083000000000006,1.0563,1,2,2,114000,1700,3,2,1,2,9,R,R,R,R,R,R,R,R
18090225,201809,25.7357,1.0563,3,2,2,99000,1600,3,1,3,3,1,I,I,I,I,I,I,I,I
18090226,201809,25.7357,1.0563,3,2,2,62000,1300,3,2,1,3,1,R,R,R,R,R,R,R,R
18090227,201809,25.7357,1.0563,3,2,2,97000,1600,3,2,3,2,1,R,R,R,R,R,R,R,R
18090228,201809,25.7357,1.0563,3,2,2,135000,1800,3,2,3,3,1,R,R,R,R,R,R,R,R
18090229,201809,25.7357,1.0563,3,2,2,70000,1600,3,2,3,3,1,R,R,R,R,R,R,R,R
18090230,201809,25.7357,1.0563,3,2,2,156000,2500,3,2,3,3,1,I,I,I,I,I,I,I,I
18090231,201809,25.7357,1.0563,3,2,2,156000,2500,3,2,3,3,1,I,I,I,I,I,I,I,I
18090232,201809,25.7357,1.0563,3,2,2,94000,1400,3,2,3,3,1,R,R,R,R,R,R,R,R
18090233,201809,25.7357,1.0563,3,2,2,78000,1900,3,1,3,3,1,R,R,R,R,R,R,R,R
18090234,201809,25.7357,1.0563,3,2,2,93000,1500,3,2,3,3,1,I,I,I,I,I,I,I,I
18090235,201809,25.7357,1.0563,3,2,2,63000,1500,3,2,3,3,1,R,R,R,R,R,R,R,R
18090236,201809,25.7357,1.0563,3,2,2,106000,1700,3,2,3,3,1,R,I,I,I,I,I,I,I
18090237,201809,25.7357,1.0563,3,2,2,102000,2000,3,2,3,3,1,R,R,R,R,R,R,R,R
18090238,201809,25.7357,1.0563,3,2,2,113000,2100,3,2,3,3,1,R,R,R,R,R,R,R,R
18090239,201809,7.0818,1.0563,3,2,2,90000,1700,3,2,3,3,1,R,R,R,R,R,R,R,R
18090240,201809,7.0818,1.0563,2,2,2,78000,1200,3,3,3,2,9,R,R,R,R,R,R,R,R
18090241,201809,7.0818,1.0563,2,2,2,73000,2000,3,2,3,3,9,R,R,R,R,R,R,R,R
18090242,201809,25.7357,1.0563,3,2,2,97000,2200,3,1,1,1,9,R,R,R,R,R,R,R,R
18090243,201809,9.0632,1.0563,4,2,2,77000,1600,1,2,3,1,9,R,R,R,R,R,R,R,R
18090244,201809,9.0632,1.0563,4,2,2,73000,1400,3,2,3,1,9,R,R,R,R,R,R,I,R
18090245,201809,9.0632,1.0563,4,2,2,113000,1800,3,2,3,1,9,I,I,I,I,I,I,I,I
18090246,201809,9.0632,1.0563,4,2,2,115000,1800,3,2,3,1,9,R,R,R,R,R,R,R,R
18090247,201809,9.0632,1.0563,4,2,2,99000,1600,3,2,3,1,9,I,I,I,I,I,I,I,I
18090248,201809,9.0632,1.0563,4,2,2,77000,1300,3,2,3,1,9,R,R,R,R,R,R,R,R
18090249,201809,9.0632,1.0563,4,2,2,127000,2000,3,1,1,1,9,R,R,R,R,R,R,R,R
18090250,201809,9.0632,1.0563,4,2,2,76000,1200,3,2,3,1,9,I,I,I,I,I,I,I,I
18090251,201809,9.0632,1.0563,4,2,2,58000,970,3,2,1,1,9,R,R,R,R,R,R,R,R
18090252,201809,9.0632,1.0563,4,2,2,58000,970,3,2,3,1,9,R,R,R,R,R,R,R,R
18090253,201809,9.0632,1.0563,4,2,2,147000,2400,3,2,1,1,9,I,I,I,I,I,I,I,I
18090254,201809,9.0632,1.0563,4,2,2,119000,1200,3,1,3,1,9,R,R,R,R,R,R,R,R
18090255,201809,9.0632,1.0563,4,2,2,102000,1600,3,1,1,1,9,I,I,I,I,I,I,I,I
18090256,201809,9.0632,1.0563,4,2,2,126000,1800,3,1,3,1,9,R,R,R,R,R,R,R,R
18090257,201809,6.0421000000000005,1.0563,5,3,2,222000,3000,3,2,3,1,9,R,R,R,R,R,R,R,R
18090258,201809,4.5316,1.0563,5,3,2,318000,3500,3,1,3,1,9,R,R,R,R,R,R,R,R
18090259,201809,6.0421000000000005,1.0563,5,3,2,318000,2700,3,1,3,1,9,R,R,R,R,R,R,R,R
18090260,201809,9.0632,1.0563,4,2,2,164000,1600,3,2,3,1,9,R,R,R,R,R,R,R,R
18090261,201809,9.0632,1.0563,4,2,2,128000,1600,3,2,3,1,9,R,R,R,R,R,R,R,R
18090262,201809,5.9083000000000006,1.0563,1,2,2,232000,1800,3,2,1,1,9,R,R,R,R,R,R,R,R
18090263,201809,5.9083000000000006,1.0563,1,2,2,80000,1200,1,3,1,1,9,I,I,I,I,I,I,I,I
18090264,201809,5.9083000000000006,1.0563,1,2,2,115000,1800,3,1,1,1,9,R,I,I,I,I,I,I,R
18090265,201809,5.9083000000000006,1.0563,1,2,2,53000,1000,1,1,3,1,9,R,R,R,R,R,R,R,R
18090266,201809,25.7357,1.0563,3,2,2,79000,1600,3,2,3,1,9,R,R,R,R,R,R,R,R
18090267,201809,7.0818,1.0563,2,2,2,9,1600,3,3,1,1,9,R,9,R,R,R,R,R,R
18090268,201809,7.0818,1.0563,2,2,2,79000,1600,3,2,1,1,9,R,R,R,R,R,R,R,R
18090269,201809,7.0818,1.0563,2,2,2,90000,1400,1,1,1,1,9,I,I,I,I,I,I,I,I
18090270,201809,7.0818,1.0563,2,2,2,137000,1800,3,2,1,1,9,R,R,R,R,R,R,R,R
18090271,201809,7.0818,1.0563,2,2,2,122000,2400,3,2,3,1,9,R,R,R,R,R,R,R,R
18090272,201809,7.0818,1.0563,2,2,2,165000,2400,3,1,3,1,9,R,R,R,R,R,R,R,R
18090273,201809,25.7357,1.0563,3,2,2,117000,2500,3,2,3,1,9,R,R,R,R,R,R,R,R
18090274,201809,25.7357,1.0563,3,2,2,127000,2500,3,2,1,1,9,R,R,R,R,R,R,R,R
18090275,201809,7.0818,1.0563,2,2,2,98000,1500,3,2,1,1,9,I,I,I,I,I,I,I,I
18090276,201809,7.0818,1.0563,2,2,2,87000,1700,3,1,1,1,9,R,R,R,R,R,R,R,R
18090277,201809,7.0818,1.0563,2,2,2,165000,2400,3,2,3,1,9,R,R,R,R,R,R,R,R
18090278,201809,9.0632,1.0563,4,2,2,139000,1300,1,2,1,1,9,R,R,R,R,R,R,R,R
18090279,201809,9.0632,1.0563,4,2,2,84000,1600,3,1,3,1,9,R,R,R,R,R,R,R,R
18090280,201809,9.0632,1.0563,4,2,2,88000,2100,3,1,3,1,9,R,R,R,R,R,R,R,R
18090281,201809,9.0632,1.0563,4,2,2,131000,2100,3,2,3,1,9,I,I,I,I,I,I,I,I
18090282,201809,5.9083000000000006,1.0563,1,2,2,132000,1400,1,2,1,1,9,R,R,R,R,R,R,R,R
18090283,201809,5.9083000000000006,1.0563,1,2,2,9,1800,1,3,1,1,9,R,9,R,R,R,R,R,R
18090284,201809,5.9083000000000006,1.0563,1,2,2,76000,1400,3,1,3,1,9,R,R,R,R,R,R,R,R
18090285,201809,5.9083000000000006,1.0563,1,2,2,53000,1200,3,1,1,1,9,R,R,R,R,R,R,R,R
18090286,201809,5.9083000000000006,1.0563,1,2,2,67000,1000,3,2,3,1,9,R,R,R,R,R,R,R,R
18090287,201809,25.7357,1.0563,3,2,2,105000,2100,3,2,3,1,9,R,R,R,R,R,R,R,R
18090288,201809,25.7357,1.0563,3,2,2,90000,1600,3,2,3,1,9,R,R,R,R,R,R,R,R
18090289,201809,9.0632,1.0563,4,2,2,238000,1200,3,1,3,1,9,R,R,R,R,R,I,R,R
18090290,201809,9.0632,1.0563,4,2,2,130000,2100,3,2,3,1,9,R,R,R,R,R,R,R,R
18090291,201809,9.0632,1.0563,4,2,2,80000,1300,3,1,3,1,9,R,R,R,R,R,R,R,R
18090292,201809,9.0632,1.0563,4,2,2,112000,1500,3,2,3,1,9,R,R,R,R,R,R,R,R
18090293,201809,5.9083000000000006,1.0563,1,2,2,82000,1200,3,2,1,1,9,R,R,R,R,R,R,R,R
18090294,201809,5.9083000000000006,1.0563,1,2,2,112000,2000,3,2,3,1,9,R,R,R,R,R,R,R,R
18090295,201809,5.9083000000000006,1.0563,1,2,2,85000,1600,3,2,3,1,9,R,R,R,R,R,R,R,R
18090296,201809,25.7357,1.0563,3,2,2,115000,2200,3,2,3,1,9,R,R,R,R,R,R,R,R
18090297,201809,17.1571,1.0563,5,3,2,177000,1800,3,2,1,1,9,R,R,R,R,R,R,R,R
18090298,201809,25.7357,1.0563,3,2,2,101000,1900,3,1,3,1,9,R,R,R,R,R,R,R,R
18090299,201809,25.7357,1.0563,3,2,2,94000,1700,3,2,3,1,9,R,R,R,R,R,R,R,R
18090300,201809,25.7357,1.0563,3,2,2,131000,2100,3,2,3,1,9,I,I,I,I,I,I,I,I
18090301,201809,25.7357,1.0563,3,2,2,134000,2200,3,2,3,1,9,I,I,I,I,I,I,I,I
18090302,201809,25.7357,1.0563,3,2,2,94000,2100,3,2,3,1,9,R,R,R,R,R,R,R,R
18090303,201809,25.7357,1.0563,3,2,2,132000,2500,3,2,3,1,9,R,R,R,R,R,R,R,R
18090304,201809,25.7357,1.0563,3,2,2,156000,2000,3,2,3,1,9,R,R,R,R,R,R,R,R
18090305,201809,25.7357,1.0563,3,2,2,133000,2500,3,2,3,1,9,R,R,R,R,R,R,R,R
18090306,201809,25.7357,1.0563,3,2,2,123000,2000,3,2,3,1,9,I,I,I,I,I,I,I,I
18090307,201809,25.7357,1.0563,3,2,2,87000,1600,3,2,3,1,9,R,R,R,R,R,R,R,R
18090308,201809,7.0818,1.0563,2,2,2,93000,1500,3,2,3,1,9,R,I,I,I,I,R,I,R
18090309,201809,9.0632,1.0563,4,2,1,72000,970,1,9,9,9,9,R,R,R,R,9,9,9,9
18090310,201809,9.0632,1.0563,4,2,1,127000,2100,3,9,9,9,9,I,I,I,I,9,9,9,9
18090311,201809,9.0632,1.0563,4,2,1,119000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18090312,201809,9.0632,1.0563,4,2,1,58000,970,3,9,9,9,9,R,R,R,R,9,9,9,9
18090313,201809,25.7357,1.0563,3,2,1,99000,1600,3,9,9,9,9,I,I,I,I,9,9,9,9
18090314,201809,25.7357,1.0563,3,2,1,118000,1900,3,9,9,9,9,I,I,I,I,9,9,9,9
18090315,201809,25.7357,1.0563,3,2,1,80000,1100,1,9,9,9,9,I,I,I,I,9,9,9,9
18090316,201809,25.7357,1.0563,3,2,1,106000,1700,3,9,9,9,9,I,I,I,I,9,9,9,9
18090317,201809,25.7357,1.0563,3,2,1,63000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18090318,201809,25.7357,1.0563,3,2,1,115000,2500,3,9,9,9,9,R,R,R,R,9,9,9,9
18090319,201809,25.7357,1.0563,3,2,1,89000,1800,3,9,9,9,9,R,R,R,R,9,9,9,9
18090320,201809,25.7357,1.0563,3,2,1,137000,2200,3,9,9,9,9,R,I,R,R,9,9,9,9
18090321,201809,9.0632,1.0563,4,2,1,125000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18090322,201809,9.0632,1.0563,4,2,1,127000,2000,3,9,9,9,9,I,I,I,I,9,9,9,9
18090323,201809,9.0632,1.0563,4,2,1,90000,1400,3,9,9,9,9,R,I,R,R,9,9,9,9
18090324,201809,9.0632,1.0563,4,2,1,150000,1700,3,9,9,9,9,R,R,R,R,9,9,9,9
18090325,201809,9.0632,1.0563,4,2,1,189000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18090326,201809,25.7357,1.0563,3,2,1,79000,2100,3,9,9,9,9,R,R,R,R,9,9,9,9
18090327,201809,25.7357,1.0563,3,2,1,156000,2500,3,9,9,9,9,I,I,I,I,9,9,9,9
18090328,201809,25.7357,1.0563,3,2,1,92000,1400,3,9,9,9,9,R,I,I,I,9,9,9,9
18090329,201809,25.7357,1.0563,3,2,1,156000,2500,3,9,9,9,9,I,I,I,I,9,9,9,9
18090330,201809,25.7357,1.0563,3,2,1,103000,1600,3,9,9,9,9,I,I,I,I,9,9,9,9
18090331,201809,25.7357,1.0563,3,2,1,115000,2500,3,9,9,9,9,R,R,R,R,9,9,9,9
18090332,201809,25.7357,1.0563,3,2,1,60000,1900,3,9,9,9,9,R,R,R,R,9,9,9,9
18090333,201809,25.7357,1.0563,3,2,1,79000,2100,3,9,9,9,9,R,R,R,R,9,9,9,9
18090334,201809,7.0818,1.0563,2,2,1,77000,1700,3,9,9,9,9,R,R,R,R,9,9,9,9
18090335,201809,25.7357,1.0563,3,2,1,100000,2100,3,9,9,9,9,R,R,R,R,9,9,9,9
18090336,201809,9.0632,1.0563,4,2,1,238000,2400,3,9,9,9,9,R,R,R,R,9,9,9,9
18090337,201809,5.9083000000000006,1.0563,1,2,1,87000,1500,3,9,9,9,9,R,R,R,R,9,9,9,9
18090338,201809,7.0818,1.0563,2,2,1,112000,1800,3,9,9,9,9,I,I,I,I,9,9,9,9
18090339,201809,7.0818,1.0563,2,2,1,64000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18090340,201809,25.7357,1.0563,3,2,1,120000,2500,3,9,9,9,9,R,R,R,R,9,9,9,9
18090341,201809,7.0818,1.0563,2,2,1,54000,1300,3,9,9,9,9,R,R,R,R,9,9,9,9
18090342,201809,25.7357,1.0563,3,2,1,93000,1500,3,9,9,9,9,I,I,I,I,9,9,9,9
18090343,201809,9.0632,1.0563,4,2,1,148000,2400,3,9,9,9,9,I,I,I,I,9,9,9,9
18090344,201809,25.7357,1.0563,3,2,1,100000,2500,3,9,9,9,9,R,R,R,R,9,9,9,9
18090345,201809,25.7357,1.0563,3,2,1,60000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18090346,201809,25.7357,1.0563,3,2,1,127000,2000,3,9,9,9,9,I,I,I,I,9,9,9,9
18090347,201809,25.7357,1.0563,3,2,1,81000,1700,3,9,9,9,9,R,R,R,R,9,9,9,9
18090348,201809,7.0818,1.0563,2,2,1,89000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18090349,201809,9.0632,1.0563,4,2,1,129000,2000,3,9,9,9,9,R,R,R,R,9,9,9,9
18090350,201809,25.7357,1.0563,3,2,1,156000,2500,3,9,9,9,9,I,I,I,I,9,9,9,9
18090351,201809,25.7357,1.0563,3,2,1,104000,2100,3,9,9,9,9,R,R,R,R,9,9,9,9
18090352,201809,25.7357,1.0563,3,2,1,92000,1700,3,9,9,9,9,R,R,R,R,9,9,9,9
18090353,201809,25.7357,1.0563,3,2,1,66000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18090354,201809,7.0818,1.0563,2,2,1,81000,1200,3,9,9,9,9,I,I,I,I,9,9,9,9
18090355,201809,9.0632,1.0563,4,2,1,102000,1600,3,9,9,9,9,I,I,I,I,9,9,9,9
18090356,201809,9.0632,1.0563,4,2,1,103000,1200,3,9,9,9,9,R,R,R,R,9,9,9,9
18090357,201809,9.0632,1.0563,4,2,1,71000,970,1,9,9,9,9,I,I,I,I,9,9,9,9
18090358,201809,9.0632,1.0563,4,2,1,75000,1300,3,9,9,9,9,R,R,R,R,9,9,9,9
18090359,201809,9.0632,1.0563,4,2,1,90000,1400,3,9,9,9,9,I,I,I,I,9,9,9,9
18090360,201809,9.0632,1.0563,4,2,1,126000,1600,1,9,9,9,9,R,R,R,R,9,9,9,9
18090361,201809,9.0632,1.0563,4,2,1,84000,1300,1,9,9,9,9,I,I,I,I,9,9,9,9
18090362,201809,7.0818,1.0563,2,2,1,117000,1800,3,9,9,9,9,R,R,R,R,9,9,9,9
18090363,201809,9.0632,1.0563,4,2,1,137000,2000,3,9,9,9,9,R,R,R,R,9,9,9,9
18090364,201809,25.7357,1.0563,3,2,1,94000,1500,3,9,9,9,9,R,R,R,R,9,9,9,9
18090365,201809,7.0818,1.0563,2,2,1,79000,1500,3,9,9,9,9,R,R,R,R,9,9,9,9
18090366,201809,7.0818,1.0563,2,2,1,87000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18090367,201809,7.0818,1.0563,2,2,1,74000,1500,3,9,9,9,9,R,R,R,R,9,9,9,9
18090368,201809,7.0818,1.0563,2,2,1,76000,1500,3,9,9,9,9,R,R,R,R,9,9,9,9
18090369,201809,7.0818,1.0563,2,2,1,78000,1500,3,9,9,9,9,R,R,R,R,9,9,9,9
18090370,201809,7.0818,1.0563,2,2,1,99000,1600,3,9,9,9,9,I,I,I,I,9,9,9,9
18090371,201809,25.7357,1.0563,3,2,1,105000,1700,3,9,9,9,9,R,I,R,R,9,9,9,9
18090372,201809,5.9083000000000006,1.0563,1,2,1,93000,1500,1,9,9,9,9,R,R,R,R,9,9,9,9
18090373,201809,25.7357,1.0563,3,2,1,118000,1900,3,9,9,9,9,R,I,R,R,9,9,9,9
18090374,201809,7.0818,1.0563,2,2,1,137000,2200,3,9,9,9,9,I,I,I,I,9,9,9,9
18090375,201809,7.0818,1.0563,2,2,1,137000,2200,3,9,9,9,9,I,I,I,I,9,9,9,9
18090376,201809,7.0818,1.0563,2,2,1,105000,1700,3,9,9,9,9,R,R,R,R,9,9,9,9
18090377,201809,25.7357,1.0563,3,2,1,70000,1400,3,9,9,9,9,R,R,R,R,9,9,9,9
18090378,201809,5.9083000000000006,1.0563,1,2,1,95000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18090379,201809,7.0818,1.0563,2,2,1,79000,1200,3,9,9,9,9,R,R,R,R,9,9,9,9
18090380,201809,7.0818,1.0563,2,2,1,84000,1500,3,9,9,9,9,R,R,R,R,9,9,9,9
18090381,201809,7.0818,1.0563,3,2,1,119000,2000,3,9,9,9,9,R,R,R,R,9,9,9,9
18090382,201809,5.9083000000000006,1.0563,1,2,1,115000,1800,3,9,9,9,9,R,I,R,R,9,9,9,9
18090383,201809,5.9083000000000006,1.0563,1,2,1,75000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18090384,201809,7.0818,1.0563,2,2,1,137000,2200,3,9,9,9,9,R,I,R,R,9,9,9,9
18090385,201809,7.0818,1.0563,2,2,1,135000,1800,3,9,9,9,9,R,R,R,R,9,9,9,9
18090386,201809,5.9083000000000006,1.0563,1,2,1,99000,1600,3,9,9,9,9,I,I,I,I,9,9,9,9
18090387,201809,5.9083000000000006,1.0563,1,2,1,74000,1100,3,9,9,9,9,R,I,R,R,9,9,9,9
18090388,201809,5.9083000000000006,1.0563,1,2,1,93000,1500,3,9,9,9,9,I,I,I,I,9,9,9,9
18090389,201809,25.7357,1.0563,3,2,1,99000,1600,3,9,9,9,9,I,I,I,I,9,9,9,9
18090390,201809,9.0632,1.0563,4,2,1,90000,1400,3,9,9,9,9,I,I,I,I,9,9,9,9
18090391,201809,25.7357,1.0563,3,2,1,131000,2100,3,9,9,9,9,I,I,I,I,9,9,9,9
18090392,201809,25.7357,1.0563,3,2,1,118000,1900,3,9,9,9,9,R,I,I,I,9,9,9,9
18090393,201809,25.7357,1.0563,3,2,1,70000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18090394,201809,7.0818,1.0563,2,2,1,165000,2400,3,9,9,9,9,R,I,R,R,9,9,9,9
18090395,201809,25.7357,1.0563,3,2,1,135000,2200,3,9,9,9,9,R,R,R,R,9,9,9,9
18090396,201809,7.0818,1.0563,2,2,1,131000,2400,3,9,9,9,9,R,R,R,R,9,9,9,9
18090397,201809,25.7357,1.0563,3,2,1,94000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18090398,201809,25.7357,1.0563,3,2,1,99000,1600,3,9,9,9,9,I,I,I,I,9,9,9,9
18090399,201809,25.7357,1.0563,3,2,1,156000,2500,3,9,9,9,9,I,I,I,I,9,9,9,9
18090400,201809,7.0818,1.0563,2,2,1,98000,1800,3,9,9,9,9,R,R,R,R,9,9,9,9
18090401,201809,7.0818,1.0563,2,2,1,94000,1800,3,9,9,9,9,R,R,R,R,9,9,9,9
18090402,201809,25.7357,1.0563,3,2,1,83000,1500,1,9,9,9,9,R,R,R,R,9,9,9,9
18090403,201809,7.0818,1.0563,2,2,1,122000,2000,3,9,9,9,9,I,I,I,I,9,9,9,9
18090404,201809,25.7357,1.0563,5,2,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
18090405,201809,5.9083000000000006,1.0563,5,2,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
18100001,201810,57.992900000000006,0.9754,3,1,2,41200,1100,3,2,3,3,1,R,R,R,R,R,R,R,R
18100002,201810,57.992900000000006,0.9754,3,1,2,64000,1200,3,2,3,3,1,R,I,R,R,I,R,R,R
18100003,201810,21.4947,0.9754,4,1,2,46000,530,1,2,1,2,1,R,R,R,R,R,R,R,R
18100004,201810,21.4947,0.9754,4,1,2,61000,1200,3,2,1,3,1,I,I,I,I,I,I,I,I
18100005,201810,13.333300000000001,0.9754,1,1,2,75000,920,1,1,1,2,9,R,R,R,R,R,R,R,R
18100006,201810,13.333300000000001,0.9754,1,1,2,100000,900,1,2,1,3,9,R,R,R,R,R,R,R,R
18100007,201810,13.333300000000001,0.9754,1,1,2,48700,920,1,2,1,3,9,I,I,I,I,I,I,I,I
18100008,201810,57.992900000000006,0.9754,3,1,2,62000,980,3,2,1,3,1,R,R,R,R,R,R,R,R
18100009,201810,57.992900000000006,0.9754,3,1,2,9,680,1,2,1,3,1,R,9,R,R,I,R,I,I
18100010,201810,57.992900000000006,0.9754,3,1,2,41000,1300,3,2,3,3,1,R,R,R,R,R,R,R,R
18100011,201810,57.992900000000006,0.9754,3,1,2,9,960,1,2,1,3,1,R,9,R,R,R,R,R,R
18100012,201810,15.590900000000001,0.9754,2,1,2,64000,1200,3,2,3,3,9,I,I,I,I,I,I,I,I
18100013,201810,15.590900000000001,0.9754,2,1,2,9,1100,3,2,1,3,9,R,9,R,R,R,R,R,R
18100014,201810,15.590900000000001,0.9754,2,1,2,64000,1200,3,2,1,3,9,I,I,I,I,I,I,I,I
18100015,201810,15.590900000000001,0.9754,2,1,2,9,1300,3,2,3,3,9,R,9,R,R,R,R,R,R
18100016,201810,15.590900000000001,0.9754,2,1,2,56000,1100,3,2,1,2,9,I,I,I,I,I,I,I,I
18100017,201810,15.590900000000001,0.9754,2,1,2,73000,1200,3,2,1,3,9,R,R,R,R,R,R,R,R
18100018,201810,15.590900000000001,0.9754,2,1,2,58000,1200,1,2,1,3,9,R,R,R,R,R,R,R,R
18100019,201810,15.590900000000001,0.9754,2,1,2,56000,1100,3,3,1,3,9,R,I,R,R,R,R,R,R
18100020,201810,15.590900000000001,0.9754,2,1,2,56000,1100,3,2,1,3,9,R,I,R,R,R,R,R,R
18100021,201810,15.590900000000001,0.9754,2,1,2,65000,1200,3,3,1,2,9,R,R,R,R,R,R,R,R
18100022,201810,15.590900000000001,0.9754,2,1,2,9,1100,3,3,1,3,9,R,9,R,R,R,R,R,R
18100023,201810,15.590900000000001,0.9754,2,1,2,56000,1100,3,2,3,3,9,I,I,I,I,I,I,I,I
18100024,201810,57.992900000000006,0.9754,3,1,2,57000,1300,3,2,3,3,1,R,R,R,R,R,R,R,R
18100025,201810,57.992900000000006,0.9754,3,1,2,53000,1300,3,2,3,3,1,R,R,R,R,R,R,R,R
18100026,201810,57.992900000000006,0.9754,3,1,2,61000,1200,3,2,3,3,1,I,I,I,I,I,I,I,I
18100027,201810,15.590900000000001,0.9754,2,1,2,9,1200,3,3,1,3,9,R,9,R,R,R,R,R,R
18100028,201810,15.590900000000001,0.9754,2,1,2,48200,1100,3,2,1,2,9,R,R,R,R,R,R,R,R
18100029,201810,15.590900000000001,0.9754,2,1,2,64000,1200,3,2,1,3,9,I,I,I,I,I,I,I,I
18100030,201810,15.590900000000001,0.9754,2,1,2,29400,710,1,2,1,3,9,R,R,R,R,R,R,R,R
18100031,201810,15.590900000000001,0.9754,2,1,2,56000,1100,3,1,1,3,9,I,I,I,I,I,I,I,I
18100032,201810,15.590900000000001,0.9754,2,1,2,9,1200,3,2,1,2,9,R,9,R,R,R,R,R,R
18100033,201810,15.590900000000001,0.9754,2,1,2,64000,1200,3,2,1,3,9,I,I,I,I,I,I,I,I
18100034,201810,15.590900000000001,0.9754,2,1,2,64000,1200,3,1,1,3,9,I,I,I,I,I,I,I,I
18100035,201810,15.590900000000001,0.9754,2,1,2,64000,1200,3,2,1,3,9,I,I,I,I,I,I,I,I
18100036,201810,15.590900000000001,0.9754,2,1,2,56000,1100,3,2,1,3,9,I,I,I,I,I,I,I,I
18100037,201810,15.590900000000001,0.9754,2,1,2,61000,1200,1,2,1,3,9,I,I,I,I,I,I,I,I
18100038,201810,57.992900000000006,0.9754,3,1,2,9,1100,3,2,3,3,1,R,9,R,R,R,R,R,R
18100039,201810,21.4947,0.9754,4,1,2,53000,990,1,2,3,3,1,I,I,I,I,I,I,I,I
18100040,201810,13.333300000000001,0.9754,1,1,2,100000,780,1,2,1,3,9,R,R,R,R,R,R,R,R
18100041,201810,13.333300000000001,0.9754,1,1,2,39000,840,1,2,1,3,9,R,R,R,R,R,R,R,R
18100042,201810,57.992900000000006,0.9754,3,1,2,49200,920,3,2,3,3,1,I,I,I,I,I,I,I,I
18100043,201810,15.590900000000001,0.9754,2,1,2,36600,710,1,2,3,3,9,R,R,R,R,R,R,R,R
18100044,201810,15.590900000000001,0.9754,2,1,2,64000,1200,3,2,3,3,9,I,I,I,I,I,I,I,I
18100045,201810,15.590900000000001,0.9754,2,1,2,9,1200,3,3,1,3,9,R,9,R,R,R,R,R,R
18100046,201810,13.333300000000001,0.9754,1,1,2,47700,900,1,2,3,3,9,I,I,I,I,I,I,I,I
18100047,201810,13.333300000000001,0.9754,1,1,2,63000,1200,3,2,1,3,9,R,R,R,R,R,R,R,R
18100048,201810,13.333300000000001,0.9754,1,1,2,39900,980,3,2,1,3,9,R,R,R,R,R,R,R,R
18100049,201810,13.333300000000001,0.9754,1,1,2,9,840,1,1,1,3,9,R,9,I,I,I,R,I,I
18100050,201810,57.992900000000006,0.9754,3,1,2,56000,960,1,1,1,3,1,R,R,R,R,R,R,R,R
18100051,201810,57.992900000000006,0.9754,3,1,2,60000,1400,3,1,3,3,1,R,R,R,R,R,R,R,R
18100052,201810,57.992900000000006,0.9754,3,1,2,58000,1100,1,2,3,3,1,I,I,I,I,I,I,I,I
18100053,201810,57.992900000000006,0.9754,3,1,2,79000,1400,3,2,3,3,1,I,I,I,I,I,I,I,I
18100054,201810,57.992900000000006,0.9754,3,1,2,44900,840,1,1,3,3,1,I,I,I,I,I,I,I,I
18100055,201810,57.992900000000006,0.9754,3,1,2,64000,1200,3,1,3,2,1,I,I,I,I,I,I,I,I
18100056,201810,57.992900000000006,0.9754,3,1,2,67000,1300,3,2,1,3,1,R,I,I,I,I,R,I,I
