SECTIONS,shipmonth,weight,status,region,TITLED,wgtadj,jstatus,jprice,jsqft,jbedroom,price,sqft,jtitle,jlocation,jfoundation,jsecured,bedrooms,location,foundation,secured,controlid
2,201604,23.410700000000002,1,3,9,1.0163205787336373,R,R,R,R,83000,2000,9,9,9,9,3,9,9,9,16040269
2,201604,23.410700000000002,2,3,2,1.0163205787336373,R,R,R,R,96000,2000,R,R,R,R,3,3,3,1,16040270
2,201604,23.410700000000002,2,3,2,1.0163205787336373,R,R,R,R,100000,2000,R,R,R,R,3,3,3,1,16040271
2,201604,23.410700000000002,2,3,1,1.0163205787336373,R,I,R,R,101000,2000,R,R,I,R,3,3,1,9,16040272
2,201604,23.410700000000002,2,3,2,1.0163205787336373,I,I,I,I,103000,2000,I,I,I,I,3,3,3,1,16040273
2,201604,23.410700000000002,2,3,2,1.0163205787336373,R,R,R,R,70000,2100,R,R,R,R,3,3,3,1,16040274
2,201604,23.410700000000002,2,3,2,1.0163205787336373,R,R,R,R,74000,2100,R,R,R,R,3,3,3,1,16040275
2,201604,23.410700000000002,2,3,2,1.0163205787336373,R,R,R,R,77000,2100,I,R,R,R,3,3,1,9,16040276
2,201604,23.410700000000002,2,3,2,1.0163205787336373,R,R,R,R,98000,2100,R,R,R,R,3,3,3,1,16040277
2,201604,23.410700000000002,2,3,2,1.0163205787336373,R,R,R,R,100000,2100,R,R,R,R,3,3,3,1,16040278
2,201604,23.410700000000002,2,3,2,1.0163205787336373,R,I,I,I,106000,2100,I,I,I,R,3,3,1,9,16040279
2,201604,23.410700000000002,2,3,1,1.0163205787336373,R,R,R,R,119000,2100,R,R,R,R,3,3,3,1,16040280
2,201604,23.410700000000002,1,3,9,1.0163205787336373,R,R,R,R,75000,2200,9,9,9,9,3,9,9,9,16040281
2,201604,23.410700000000002,2,3,2,1.0163205787336373,I,I,I,I,109000,2200,I,I,I,I,3,3,3,1,16040282
2,201604,23.410700000000002,1,3,9,1.0163205787336373,I,I,I,I,111000,2200,9,9,9,9,3,9,9,9,16040283
2,201604,23.410700000000002,2,3,2,1.0163205787336373,R,R,R,R,112000,2200,R,R,R,R,3,3,3,1,16040284
2,201604,23.410700000000002,2,3,1,1.0163205787336373,R,R,R,R,140300,2200,R,R,R,R,3,3,3,1,16040285
2,201604,23.410700000000002,2,3,2,1.0163205787336373,R,R,R,R,63000,2300,R,R,R,R,3,3,1,9,16040286
2,201604,6.1727,1,3,9,1.0163205787336373,R,R,R,R,110000,2300,9,9,9,9,3,9,9,9,16040287
2,201604,23.410700000000002,2,3,2,1.0163205787336373,I,I,I,I,113000,2300,I,I,I,I,3,3,3,1,16040288
2,201604,23.410700000000002,2,3,1,1.0163205787336373,R,R,R,R,122000,2300,R,R,R,R,3,3,1,9,16040289
2,201604,23.410700000000002,2,3,2,1.0163205787336373,R,R,R,R,82000,2500,R,R,R,R,3,3,3,1,16040290
2,201604,23.410700000000002,1,3,9,1.0163205787336373,R,R,R,R,106000,2500,9,9,9,9,3,9,9,9,16040291
2,201604,23.410700000000002,2,3,2,1.0163205787336373,R,R,R,R,114000,2500,R,R,R,R,3,3,3,1,16040292
2,201604,23.410700000000002,1,3,9,1.0163205787336373,R,I,I,I,118000,2500,9,9,9,9,3,9,9,9,16040293
2,201604,23.410700000000002,2,3,2,1.0163205787336373,I,I,I,I,118000,2500,I,I,I,I,3,1,3,1,16040294
2,201604,23.410700000000002,2,3,2,1.0163205787336373,R,R,R,R,118000,2500,R,R,R,R,3,3,3,1,16040295
2,201604,23.410700000000002,2,3,2,1.0163205787336373,I,I,I,I,118000,2500,I,I,I,I,3,3,3,1,16040296
2,201604,6.1727,2,3,2,1.0163205787336373,R,R,R,R,140300,2500,R,R,R,R,3,3,3,1,16040297
2,201604,23.410700000000002,2,3,3,1.0163205787336373,R,R,R,R,140300,2500,R,R,R,R,3,3,3,1,16040298
2,201604,23.410700000000002,2,3,2,1.0163205787336373,R,R,R,R,108000,2500,R,R,R,R,3,3,3,1,16040299
2,201604,23.410700000000002,1,3,9,1.0163205787336373,R,R,R,R,118000,2500,9,9,9,9,3,9,9,9,16040300
2,201604,23.410700000000002,1,3,9,1.0163205787336373,I,I,I,I,122000,2500,9,9,9,9,3,9,9,9,16040301
1,201604,16.3368,1,4,9,1.0145695166620663,I,I,I,I,29500,600,9,9,9,9,1,9,9,9,16040302
1,201604,16.3368,2,4,2,1.0145695166620663,R,R,R,R,43000,600,R,R,R,R,1,3,3,1,16040303
1,201604,16.3368,2,4,2,1.0145695166620663,R,R,R,R,55000,700,R,R,R,R,1,3,1,9,16040304
1,201604,16.3368,1,4,9,1.0145695166620663,R,R,R,R,40000,900,9,9,9,9,3,9,9,9,16040305
1,201604,16.3368,1,4,9,1.0145695166620663,R,I,I,I,41000,1000,9,9,9,9,3,9,9,9,16040306
1,201604,16.3368,2,4,2,1.0145695166620663,I,I,I,I,44000,1000,I,I,I,I,1,1,3,1,16040307
1,201604,16.3368,1,4,9,1.0145695166620663,R,R,R,R,57000,1000,9,9,9,9,1,9,9,9,16040308
1,201604,16.3368,2,4,2,1.0145695166620663,R,R,R,R,65000,1000,R,R,R,R,3,1,3,1,16040309
1,201604,16.3368,2,4,2,1.0145695166620663,R,R,R,R,114700,1000,R,R,R,R,3,1,3,1,16040310
1,201604,16.3368,1,4,9,1.0145695166620663,R,I,R,R,51000,1200,9,9,9,9,3,9,9,9,16040311
1,201604,16.3368,2,4,2,1.0145695166620663,R,R,R,R,65000,1200,R,R,R,R,1,1,3,1,16040312
1,201604,16.3368,1,4,9,1.0145695166620663,R,R,R,R,72000,1200,9,9,9,9,3,9,9,9,16040313
1,201604,16.3368,2,4,2,1.0145695166620663,R,R,R,R,44000,1300,R,R,R,R,3,3,2,1,16040314
2,201604,8.1684,1,4,9,1.0163205787336373,I,I,I,I,47100,900,9,9,9,9,1,9,9,9,16040315
2,201604,8.1684,1,4,9,1.0163205787336373,R,R,R,R,80000,900,9,9,9,9,1,9,9,9,16040316
2,201604,8.1684,2,4,2,1.0163205787336373,I,I,I,I,68000,900,I,I,I,I,3,1,2,1,16040317
2,201604,8.1684,1,4,9,1.0163205787336373,R,R,R,R,72000,900,9,9,9,9,3,9,9,9,16040318
2,201604,8.1684,2,4,1,1.0163205787336373,R,R,R,R,95000,900,R,R,R,R,3,1,2,1,16040319
2,201604,8.1684,1,4,9,1.0163205787336373,R,R,R,R,47100,1100,9,9,9,9,3,9,9,9,16040320
2,201604,8.1684,1,4,9,1.0163205787336373,R,R,R,R,62000,1100,9,9,9,9,1,9,9,9,16040321
2,201604,8.1684,2,4,1,1.0163205787336373,R,R,R,R,91000,1100,R,R,R,R,1,1,1,9,16040322
2,201604,8.1684,2,4,2,1.0163205787336373,R,9,R,R,9,1200,R,R,R,R,3,3,3,1,16040323
2,201604,8.1684,2,4,1,1.0163205787336373,R,R,R,R,47100,1200,R,R,R,R,3,3,1,9,16040324
2,201604,8.1684,1,4,9,1.0163205787336373,R,R,R,R,55000,1200,9,9,9,9,3,9,9,9,16040325
2,201604,8.1684,1,4,9,1.0163205787336373,R,R,R,R,55000,1200,9,9,9,9,3,9,9,9,16040326
2,201604,8.1684,2,4,1,1.0163205787336373,R,R,R,R,69000,1200,R,R,R,R,3,1,1,9,16040327
2,201604,8.1684,1,4,9,1.0163205787336373,R,R,R,R,72000,1200,9,9,9,9,3,9,9,9,16040328
2,201604,8.1684,1,4,9,1.0163205787336373,I,I,I,I,75000,1200,9,9,9,9,3,9,9,9,16040329
2,201604,8.1684,2,4,2,1.0163205787336373,I,I,I,I,75000,1200,I,I,I,I,1,1,2,1,16040330
2,201604,8.1684,2,4,3,1.0163205787336373,I,I,I,I,75000,1200,I,I,I,I,3,1,2,1,16040331
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,76000,1200,R,R,R,R,3,1,3,1,16040332
2,201604,8.1684,2,4,1,1.0163205787336373,R,R,R,R,88000,1200,R,R,R,R,3,3,1,9,16040333
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,100000,1200,R,R,R,R,1,1,3,1,16040334
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,59000,1300,R,R,R,R,3,3,3,1,16040335
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,62000,1300,R,R,R,R,3,3,3,1,16040336
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,64000,1300,R,R,R,R,3,3,3,1,16040337
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,66000,1300,I,I,I,R,3,3,3,1,16040338
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,67000,1300,R,R,R,R,3,3,3,1,16040339
2,201604,8.1684,2,4,1,1.0163205787336373,R,9,I,I,9,1400,I,R,I,I,3,1,2,1,16040340
2,201604,8.1684,2,4,1,1.0163205787336373,R,R,R,R,60000,1400,R,R,R,R,3,1,1,9,16040341
2,201604,8.1684,2,4,2,1.0163205787336373,I,I,I,I,81000,1400,I,I,I,I,3,1,2,1,16040342
2,201604,8.1684,1,4,9,1.0163205787336373,R,I,R,R,82000,1400,9,9,9,9,3,9,9,9,16040343
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,83000,1400,R,R,R,R,3,1,2,1,16040344
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,86000,1400,R,R,R,R,3,1,3,1,16040345
2,201604,8.1684,2,4,1,1.0163205787336373,R,R,R,R,94000,1400,R,R,R,R,3,3,1,9,16040346
2,201604,8.1684,2,4,1,1.0163205787336373,R,R,R,R,55000,1500,R,R,R,R,3,3,1,9,16040347
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,75000,1500,R,R,R,R,1,3,3,1,16040348
2,201604,8.1684,2,4,1,1.0163205787336373,I,I,I,I,83000,1500,I,I,I,I,1,1,2,1,16040349
2,201604,8.1684,1,4,9,1.0163205787336373,R,R,R,R,110000,1500,9,9,9,9,3,9,9,9,16040350
2,201604,8.1684,1,4,9,1.0163205787336373,R,R,R,R,146000,1500,9,9,9,9,3,9,9,9,16040351
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,72000,1600,R,R,R,R,3,3,3,1,16040352
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,80000,1600,R,R,R,R,3,3,1,9,16040353
2,201604,8.1684,2,4,2,1.0163205787336373,I,I,I,I,87000,1600,I,I,I,I,3,3,3,1,16040354
2,201604,8.1684,1,4,9,1.0163205787336373,I,I,I,I,89000,1600,9,9,9,9,3,9,9,9,16040355
2,201604,8.1684,2,4,1,1.0163205787336373,I,I,I,I,89000,1600,I,I,I,I,3,1,3,1,16040356
2,201604,8.1684,1,4,9,1.0163205787336373,R,R,R,R,95000,1600,9,9,9,9,3,9,9,9,16040357
2,201604,8.1684,2,4,1,1.0163205787336373,R,R,R,R,106000,1600,R,R,R,R,3,3,1,9,16040358
2,201604,6.1727,2,4,2,1.0163205787336373,R,R,R,R,111000,1600,R,R,R,R,3,1,3,1,16040359
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,137000,1600,R,R,R,R,3,1,3,1,16040360
2,201604,8.1684,1,4,9,1.0163205787336373,R,R,R,R,151000,1600,9,9,9,9,3,9,9,9,16040361
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,156000,1600,R,R,R,R,3,1,2,1,16040362
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,68000,1700,R,R,R,R,3,1,3,1,16040363
2,201604,8.1684,2,4,3,1.0163205787336373,I,I,I,I,91000,1700,I,I,I,I,3,1,2,1,16040364
2,201604,8.1684,2,4,2,1.0163205787336373,I,I,I,I,93000,1700,I,I,I,I,3,1,1,9,16040365
2,201604,8.1684,1,4,9,1.0163205787336373,R,R,R,R,99000,1700,9,9,9,9,3,9,9,9,16040366
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,109000,1700,R,R,R,R,3,3,3,1,16040367
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,93000,1800,R,R,R,R,3,3,3,1,16040368
2,201604,8.1684,2,4,1,1.0163205787336373,I,I,I,I,94000,1800,I,I,I,I,3,3,3,1,16040369
2,201604,8.1684,2,4,1,1.0163205787336373,R,R,R,R,95000,1800,I,R,R,R,3,3,1,9,16040370
2,201604,8.1684,2,4,1,1.0163205787336373,R,R,R,R,95000,1800,R,R,R,R,3,3,3,1,16040371
2,201604,8.1684,2,4,2,1.0163205787336373,I,I,I,I,95000,1800,I,I,I,I,3,3,3,1,16040372
2,201604,8.1684,2,4,1,1.0163205787336373,I,I,I,I,96000,1800,I,I,I,I,3,1,1,9,16040373
2,201604,8.1684,1,4,9,1.0163205787336373,R,R,R,R,110000,1800,9,9,9,9,3,9,9,9,16040374
2,201604,8.1684,2,4,1,1.0163205787336373,R,R,R,R,113000,1800,R,R,R,R,3,3,2,1,16040375
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,141000,1800,R,R,R,R,1,3,2,1,16040376
2,201604,8.1684,1,4,9,1.0163205787336373,R,R,R,R,150000,1800,9,9,9,9,3,9,9,9,16040377
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,230600,1800,R,R,R,R,3,1,2,1,16040378
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,170000,1900,R,R,R,R,3,1,2,1,16040379
2,201604,8.1684,2,4,1,1.0163205787336373,I,I,I,I,103000,2000,I,I,I,I,3,3,1,9,16040380
2,201604,8.1684,1,4,9,1.0163205787336373,R,R,R,R,120000,2000,9,9,9,9,3,9,9,9,16040381
2,201604,8.1684,2,4,1,1.0163205787336373,R,R,R,R,142000,2000,R,R,R,R,3,3,1,9,16040382
2,201604,8.1684,2,4,2,1.0163205787336373,R,I,R,R,107000,2300,R,R,R,R,3,3,3,1,16040383
2,201604,8.1684,2,4,2,1.0163205787336373,I,I,I,I,107000,2300,I,I,I,I,3,3,3,1,16040384
2,201604,8.1684,2,4,2,1.0163205787336373,R,R,R,R,106000,2300,R,R,R,R,3,3,3,1,16040385
2,201604,8.1684,1,4,9,1.0163205787336373,I,I,I,I,111000,2300,9,9,9,9,3,9,9,9,16040386
1,201604,10.183300000000001,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040387
1,201604,10.183300000000001,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040388
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040389
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040390
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040391
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040392
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040393
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040394
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040395
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040396
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040397
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040398
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040399
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040400
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040401
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040402
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040403
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040404
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040405
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040406
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040407
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040408
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040409
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040410
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040411
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040412
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040413
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040414
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040415
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040416
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040417
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040418
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040419
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040420
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040421
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040422
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040423
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040424
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040425
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040426
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040427
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040428
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040429
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040430
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040431
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040432
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040433
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040434
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040435
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040436
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040437
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040438
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040439
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040440
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040441
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040442
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040443
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040444
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040445
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040446
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040447
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040448
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040449
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040450
1,201604,1.0,3,5,9,1.0145695166620663,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040451
1,201604,16.3368,3,5,9,1.0145695166620663,I,9,9,9,9,9,9,9,9,9,9,9,9,9,16040452
2,201604,5.0917,3,5,9,1.0163205787336373,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040453
2,201604,5.0917,3,5,9,1.0163205787336373,I,9,9,9,9,9,9,9,9,9,9,9,9,9,16040454
2,201604,5.0917,3,5,9,1.0163205787336373,I,9,9,9,9,9,9,9,9,9,9,9,9,9,16040455
2,201604,23.410700000000002,3,5,9,1.0163205787336373,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040456
2,201604,23.410700000000002,3,5,9,1.0163205787336373,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040457
2,201604,23.410700000000002,3,5,9,1.0163205787336373,I,9,9,9,9,9,9,9,9,9,9,9,9,9,16040458
2,201604,8.1684,3,5,9,1.0163205787336373,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040459
2,201604,8.1684,3,5,9,1.0163205787336373,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040460
2,201604,8.1684,3,5,9,1.0163205787336373,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16040461
3,201604,5.445600000000001,2,5,2,1.0163205787336373,R,R,R,R,310500,1500,R,R,R,R,3,1,3,1,16040462
3,201604,5.445600000000001,1,5,9,1.0163205787336373,R,R,R,R,99000,1600,9,9,9,9,1,9,9,9,16040463
3,201604,5.445600000000001,2,5,2,1.0163205787336373,R,I,R,R,94000,1800,R,R,R,R,3,3,3,1,16040464
3,201604,5.445600000000001,2,5,2,1.0163205787336373,R,R,R,R,154000,2600,R,R,R,R,3,1,3,1,16040465
3,201604,15.6071,2,5,2,1.0163205787336373,R,R,R,R,133000,3300,R,R,R,R,3,3,2,1,16040466
3,201604,5.445600000000001,2,5,2,1.0163205787336373,R,R,R,R,148000,3300,R,R,R,R,3,3,1,9,16040467
3,201604,5.445600000000001,2,5,2,1.0163205787336373,R,R,R,R,192000,3300,R,R,R,R,3,3,1,9,16040468
1,201605,11.3167,2,1,2,1.1044645722892776,R,R,R,R,40000,700,R,R,R,R,1,3,3,1,16050001
1,201605,11.3167,2,1,2,1.1044645722892776,R,R,R,R,42000,800,R,R,R,R,1,3,1,9,16050002
1,201605,11.3167,1,1,9,1.1044645722892776,R,R,R,R,46000,800,9,9,9,9,1,9,9,9,16050003
1,201605,11.3167,2,1,2,1.1044645722892776,R,R,R,R,45000,900,R,R,R,R,1,1,2,1,16050004
1,201605,11.3167,2,1,2,1.1044645722892776,R,R,R,R,53000,900,R,R,R,R,3,3,3,1,16050005
1,201605,11.3167,2,1,1,1.1044645722892776,R,R,R,R,58000,900,R,R,R,R,1,3,1,9,16050006
1,201605,11.3167,2,1,1,1.1044645722892776,R,R,R,R,60000,900,R,R,R,R,1,1,3,1,16050007
1,201605,11.3167,1,1,9,1.1044645722892776,R,R,R,R,34000,1000,9,9,9,9,1,9,9,9,16050008
1,201605,11.3167,1,1,9,1.1044645722892776,R,R,R,R,37000,1000,9,9,9,9,3,9,9,9,16050009
1,201605,11.3167,2,1,2,1.1044645722892776,R,R,R,R,40000,1000,R,R,R,R,3,3,3,1,16050010
1,201605,11.3167,1,1,9,1.1044645722892776,I,I,I,I,43000,1000,9,9,9,9,3,9,9,9,16050011
1,201605,11.3167,2,1,2,1.1044645722892776,R,I,R,R,45000,1000,R,R,R,R,3,1,3,1,16050012
1,201605,13.2545,2,1,2,1.1044645722892776,I,I,I,I,45000,1000,I,I,I,I,3,3,3,1,16050013
1,201605,11.3167,2,1,2,1.1044645722892776,R,R,R,R,50000,1000,R,R,R,R,1,3,2,1,16050014
1,201605,11.3167,1,1,9,1.1044645722892776,R,R,R,R,50000,1200,9,9,9,9,3,9,9,9,16050015
1,201605,11.3167,2,1,2,1.1044645722892776,I,I,I,I,50000,1200,I,I,I,I,3,1,3,1,16050016
2,201605,5.6583000000000006,2,1,2,0.9745428433098035,R,I,R,R,77000,1100,R,R,R,R,1,1,3,1,16050017
2,201605,5.6583000000000006,2,1,2,0.9745428433098035,I,I,I,I,77000,1100,I,I,I,I,1,3,3,1,16050018
2,201605,5.6583000000000006,2,1,1,0.9745428433098035,I,I,I,I,82000,1100,I,I,I,I,3,3,3,1,16050019
2,201605,5.6583000000000006,2,1,1,0.9745428433098035,R,R,R,R,144000,1100,R,R,R,R,3,1,1,9,16050020
2,201605,5.6583000000000006,2,1,2,0.9745428433098035,R,R,R,R,66000,1300,R,R,R,R,3,3,1,9,16050021
2,201605,5.6583000000000006,2,1,2,0.9745428433098035,R,R,R,R,71000,1300,R,R,R,R,3,1,3,1,16050022
2,201605,5.6583000000000006,1,1,9,0.9745428433098035,I,I,I,I,86000,1300,9,9,9,9,3,9,9,9,16050023
2,201605,5.6583000000000006,2,1,2,0.9745428433098035,I,I,I,I,86000,1300,I,I,I,I,3,1,3,1,16050024
2,201605,5.6583000000000006,2,1,3,0.9745428433098035,R,I,R,R,86000,1300,R,R,R,R,3,1,3,1,16050025
2,201605,5.6583000000000006,2,1,1,0.9745428433098035,R,R,R,R,90000,1300,R,R,R,R,3,3,2,1,16050026
2,201605,5.6583000000000006,2,1,2,0.9745428433098035,I,I,I,I,87000,1400,I,I,I,I,1,3,1,9,16050027
2,201605,5.6583000000000006,2,1,2,0.9745428433098035,R,R,R,R,178000,1400,R,R,R,R,1,1,1,9,16050028
2,201605,5.6583000000000006,2,1,2,0.9745428433098035,R,R,R,R,77000,1500,R,R,R,R,3,3,1,9,16050029
2,201605,5.6583000000000006,2,1,2,0.9745428433098035,I,I,I,I,88000,1500,I,I,I,I,3,3,3,1,16050030
2,201605,5.6583000000000006,1,1,9,0.9745428433098035,R,R,R,R,239100,1500,9,9,9,9,1,9,9,9,16050031
2,201605,5.6583000000000006,1,1,9,0.9745428433098035,R,R,R,R,70000,1600,9,9,9,9,3,9,9,9,16050032
2,201605,5.6583000000000006,2,1,2,0.9745428433098035,R,R,R,R,78000,1600,R,R,R,R,3,3,1,9,16050033
2,201605,5.6583000000000006,2,1,2,0.9745428433098035,R,R,R,R,79000,1600,R,R,R,R,3,3,3,1,16050034
2,201605,5.6583000000000006,2,1,1,0.9745428433098035,R,R,R,R,81000,1600,R,R,R,R,3,3,1,9,16050035
2,201605,5.6583000000000006,2,1,1,0.9745428433098035,R,I,R,R,91000,1600,R,R,I,R,3,3,3,1,16050036
