SQFT,weight,shipmonth,status,SECTIONS,LOCREGIN,TITLED,wgtadj,controlid,jstatus,jprice,jsqft,jbedroom,price,jtitle,jlocation,jfoundation,jsecured,bedrooms,location,foundation,secured
1188,2.825,201501,2,2,1,2,0.9615809974071546,1501233,R,R,R,R,45800,R,R,R,R,3,1,2,1
1440,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501234,R,I,I,I,82300,R,R,R,R,3,3,3,1
1456,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501235,I,I,I,I,82900,I,I,I,I,1,3,3,1
2128,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501236,I,I,I,I,105600,I,I,I,I,3,3,3,1
1920,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501237,R,R,R,R,85500,R,R,R,R,3,3,3,1
2240,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501238,R,R,R,R,100700,R,R,R,R,3,3,3,1
1456,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501239,R,R,R,R,52900,R,R,R,R,3,3,3,1
1100,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501240,R,R,R,R,63800,R,R,R,R,3,3,2,1
2280,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501241,R,R,R,R,136400,R,R,R,R,3,3,3,1
1920,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501242,R,I,R,R,98500,I,I,I,I,3,3,3,1
1792,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501243,R,R,R,R,52000,R,R,R,R,3,3,3,1
1920,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501244,R,R,R,R,83500,R,R,R,R,3,3,3,1
1792,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501245,R,R,R,R,77000,R,R,R,R,3,3,3,1
1792,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501246,R,R,R,R,69900,R,R,R,R,3,3,3,1
1680,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501247,R,R,R,R,91400,R,R,R,R,3,3,2,1
1568,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501248,I,I,I,I,86600,I,I,I,I,3,3,3,1
1100,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501249,R,R,R,R,52000,R,R,R,R,3,3,3,1
1904,18.489285714285714,201501,2,2,3,3,0.9615809974071546,1501250,R,R,R,R,88800,R,R,R,R,3,3,2,1
1568,6.294736842105263,201501,2,2,4,1,0.9615809974071546,1501251,R,R,R,R,72000,R,R,R,R,3,3,1,9
1972,6.294736842105263,201501,2,2,4,1,0.9615809974071546,1501252,R,R,R,R,161800,R,R,R,R,3,3,1,9
1539,6.294736842105263,201501,2,2,4,1,0.9615809974071546,1501253,R,R,R,R,88100,R,R,R,R,3,3,1,9
1104,6.294736842105263,201501,2,2,4,1,0.9615809974071546,1501254,R,R,R,R,108800,R,R,R,R,1,1,1,9
1456,6.294736842105263,201501,2,2,4,2,0.9615809974071546,1501255,I,I,I,I,82900,I,I,I,I,3,1,1,9
1344,6.294736842105263,201501,2,2,4,1,0.9615809974071546,1501256,R,R,R,R,79500,R,R,R,R,3,1,1,9
1612,6.294736842105263,201501,2,2,4,1,0.9615809974071546,1501257,I,I,I,I,88100,I,I,I,I,3,1,1,9
900,6.294736842105263,201501,2,2,4,2,0.9615809974071546,1501258,R,R,R,R,61000,R,R,R,R,3,3,1,9
3800,4.196491228070175,201501,2,3,5,2,0.9615809974071546,1501259,R,R,R,R,212700,R,R,R,R,3,3,1,9
1288,6.294736842105263,201501,2,2,4,2,0.9615809974071546,1501260,R,R,R,R,238500,R,R,R,R,1,3,1,9
3800,3.1473684210526316,201501,2,3,5,2,0.9615809974071546,1501261,R,R,R,R,209200,R,R,R,R,3,3,1,9
1296,6.294736842105263,201501,2,2,4,2,0.9615809974071546,1501262,R,R,R,R,87000,R,R,R,R,3,3,1,9
1296,6.294736842105263,201501,2,2,4,2,0.9615809974071546,1501263,R,R,R,R,85000,R,R,R,R,3,3,1,9
1200,6.294736842105263,201501,2,2,4,2,0.9615809974071546,1501264,R,R,R,R,59700,R,R,R,R,3,3,1,9
1512,6.294736842105263,201501,2,2,4,1,0.9615809974071546,1501265,R,R,R,R,122400,R,R,R,R,3,3,1,9
1512,6.294736842105263,201501,2,2,4,2,0.9615809974071546,1501266,R,R,R,R,238500,R,R,R,R,3,3,1,9
2640,4.196491228070175,201501,2,3,5,2,0.9615809974071546,1501267,R,R,R,R,150100,R,R,R,R,3,3,1,9
1904,6.294736842105263,201501,2,2,4,2,0.9615809974071546,1501268,R,R,R,R,161600,R,R,R,R,3,3,1,9
1890,6.294736842105263,201501,2,2,4,2,0.9615809974071546,1501269,R,R,R,R,124700,R,R,R,R,3,3,1,9
2400,6.294736842105263,201501,2,2,4,2,0.9615809974071546,1501270,R,R,R,R,113400,R,R,R,R,3,3,1,9
1161,6.294736842105263,201501,2,2,4,2,0.9615809974071546,1501271,R,R,R,R,84000,R,R,R,R,1,3,1,9
1232,4.1,201501,2,2,2,2,0.9615809974071546,1501272,R,R,R,R,60000,R,R,R,R,3,1,1,9
1792,4.1,201501,2,2,2,2,0.9615809974071546,1501273,R,R,R,R,89500,R,R,R,R,3,3,1,9
1680,4.1,201501,2,2,2,2,0.9615809974071546,1501274,R,R,R,R,62900,R,R,R,R,3,3,1,9
1568,4.1,201501,2,2,2,1,0.9615809974071546,1501275,I,I,I,I,86600,I,I,I,I,3,1,1,9
1344,4.1,201501,2,2,2,1,0.9615809974071546,1501276,I,I,I,I,79100,I,I,I,I,3,1,1,9
1792,4.1,201501,2,2,2,2,0.9615809974071546,1501277,R,R,R,R,94200,R,R,R,R,3,3,1,9
1680,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501278,I,I,I,I,90400,I,I,I,I,3,3,1,9
1456,4.1,201501,2,2,2,1,0.9615809974071546,1501279,R,R,R,R,64300,R,R,R,R,3,3,1,9
1904,4.1,201501,2,2,2,2,0.9615809974071546,1501280,I,I,I,I,98000,I,I,I,I,3,3,1,9
2400,6.294736842105263,201501,2,2,4,1,0.9615809974071546,1501281,R,R,R,R,137800,R,R,R,R,3,3,1,9
1960,6.294736842105263,201501,2,2,4,1,0.9615809974071546,1501282,R,R,R,R,156700,R,R,R,R,3,3,1,9
2720,4.196491228070175,201501,2,3,5,2,0.9615809974071546,1501283,R,I,R,R,125600,R,R,R,R,3,3,1,9
1232,2.825,201501,2,2,1,2,0.9615809974071546,1501284,I,I,I,I,75300,I,I,I,I,3,3,1,9
1232,2.825,201501,2,2,1,2,0.9615809974071546,1501285,I,I,I,I,75300,I,I,I,I,3,3,1,9
1000,2.825,201501,2,2,1,2,0.9615809974071546,1501286,R,R,R,R,70000,R,R,R,R,1,3,1,9
1344,2.825,201501,2,2,1,2,0.9615809974071546,1501287,I,I,I,I,79100,I,I,I,I,3,3,1,9
1200,2.825,201501,2,2,1,2,0.9615809974071546,1501288,I,I,I,I,74200,I,I,I,I,3,3,1,9
1456,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501289,R,R,R,R,92000,R,R,R,R,3,3,1,9
1792,18.489285714285714,201501,2,2,3,1,0.9615809974071546,1501290,R,R,R,R,120500,R,R,R,R,3,3,1,9
1568,4.1,201501,2,2,2,1,0.9615809974071546,1501291,R,R,R,R,61000,R,R,R,R,3,3,1,9
1404,6.294736842105263,201501,2,2,4,1,0.9615809974071546,1501292,R,R,R,R,90700,R,R,R,R,1,3,1,9
1848,6.294736842105263,201501,2,2,4,1,0.9615809974071546,1501293,R,R,R,R,73700,R,R,R,R,3,3,1,9
1512,6.294736842105263,201501,2,2,4,1,0.9615809974071546,1501294,R,R,R,R,76400,R,R,R,R,3,3,1,9
2720,4.196491228070175,201501,2,3,5,1,0.9615809974071546,1501295,R,R,R,R,138900,R,R,R,R,3,3,1,9
1404,6.294736842105263,201501,2,2,4,1,0.9615809974071546,1501296,R,R,R,R,68800,R,R,R,R,3,3,1,9
1512,6.294736842105263,201501,2,2,4,2,0.9615809974071546,1501297,R,R,R,R,86600,R,R,R,R,3,1,1,9
1568,6.294736842105263,201501,2,2,4,2,0.9615809974071546,1501298,R,R,R,R,75100,R,R,R,R,3,3,1,9
1680,2.825,201501,2,2,1,2,0.9615809974071546,1501299,R,R,R,R,153900,R,R,R,R,3,1,1,9
1344,2.825,201501,2,2,1,1,0.9615809974071546,1501300,I,I,I,I,79100,I,I,I,I,3,1,1,9
1920,2.825,201501,2,2,1,2,0.9615809974071546,1501301,R,R,R,R,106700,R,R,R,R,3,3,1,9
1344,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501302,I,I,I,I,79100,I,I,I,I,3,3,1,9
2432,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501303,R,R,R,R,98900,I,I,I,R,3,3,1,9
1792,18.489285714285714,201501,2,2,3,2,0.9615809974071546,1501304,I,I,I,I,94200,I,I,I,I,3,3,1,9
1344,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501305,R,R,R,R,42100,9,9,9,9,3,9,9,9
1680,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501306,R,R,R,R,59900,9,9,9,9,3,9,9,9
2128,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501307,R,R,R,R,79900,9,9,9,9,3,9,9,9
2820,12.326190476190476,201501,1,3,5,9,0.9615809974071546,1501308,R,R,R,R,130000,9,9,9,9,1,9,9,9
1344,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501309,R,R,R,R,70200,9,9,9,9,3,9,9,9
1680,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501310,R,R,R,R,77000,9,9,9,9,3,9,9,9
1568,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501311,R,R,R,R,82000,9,9,9,9,3,9,9,9
1060,6.294736842105263,201501,1,2,4,9,0.9615809974071546,1501312,R,R,R,R,238500,9,9,9,9,3,9,9,9
1800,6.294736842105263,201501,1,2,4,9,0.9615809974071546,1501313,R,R,R,R,238500,9,9,9,9,3,9,9,9
1482,6.294736842105263,201501,1,2,4,9,0.9615809974071546,1501314,R,R,R,R,179000,9,9,9,9,3,9,9,9
1620,6.294736842105263,201501,1,2,4,9,0.9615809974071546,1501315,R,R,R,R,117900,9,9,9,9,3,9,9,9
1344,6.294736842105263,201501,1,2,4,9,0.9615809974071546,1501316,R,R,R,R,75300,9,9,9,9,3,9,9,9
1904,6.294736842105263,201501,1,2,4,9,0.9615809974071546,1501317,R,R,R,R,88700,9,9,9,9,3,9,9,9
1904,6.294736842105263,201501,1,2,4,9,0.9615809974071546,1501318,R,R,R,R,69000,9,9,9,9,3,9,9,9
1344,6.294736842105263,201501,1,2,4,9,0.9615809974071546,1501319,R,R,R,R,64900,9,9,9,9,3,9,9,9
2400,6.294736842105263,201501,1,2,4,9,0.9615809974071546,1501320,R,R,R,R,82000,9,9,9,9,3,9,9,9
1152,6.294736842105263,201501,1,2,4,9,0.9615809974071546,1501321,R,R,R,R,59900,9,9,9,9,3,9,9,9
1568,6.294736842105263,201501,1,2,4,9,0.9615809974071546,1501322,R,R,R,R,88000,9,9,9,9,3,9,9,9
1456,6.294736842105263,201501,1,2,4,9,0.9615809974071546,1501323,R,R,R,R,90000,9,9,9,9,3,9,9,9
1152,6.294736842105263,201501,1,2,4,9,0.9615809974071546,1501324,R,R,R,R,48800,9,9,9,9,3,9,9,9
2040,4.196491228070175,201501,1,3,5,9,0.9615809974071546,1501325,R,R,R,R,183600,9,9,9,9,3,9,9,9
2016,6.294736842105263,201501,1,2,4,9,0.9615809974071546,1501326,R,R,R,R,130000,9,9,9,9,3,9,9,9
1920,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501327,R,R,R,R,77300,9,9,9,9,3,9,9,9
1664,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501328,R,R,R,R,53900,9,9,9,9,3,9,9,9
2176,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501329,R,R,R,R,80000,9,9,9,9,3,9,9,9
1680,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501330,R,R,R,R,60000,9,9,9,9,3,9,9,9
1596,6.294736842105263,201501,1,2,3,9,0.9615809974071546,1501331,R,R,R,R,89000,9,9,9,9,3,9,9,9
2128,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501332,R,R,R,R,57900,9,9,9,9,3,9,9,9
1960,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501333,R,R,R,R,51900,9,9,9,9,3,9,9,9
1680,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501334,R,R,R,R,42100,9,9,9,9,3,9,9,9
2240,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501335,R,R,R,R,88000,9,9,9,9,3,9,9,9
1736,2.825,201501,1,2,1,9,0.9615809974071546,1501336,R,R,R,R,89000,9,9,9,9,3,9,9,9
1568,2.825,201501,1,2,1,9,0.9615809974071546,1501337,R,R,R,R,76000,9,9,9,9,3,9,9,9
1296,2.825,201501,1,2,1,9,0.9615809974071546,1501338,R,R,R,R,74000,9,9,9,9,3,9,9,9
1456,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501339,R,R,R,R,70000,9,9,9,9,3,9,9,9
2220,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501340,R,R,R,R,136400,9,9,9,9,3,9,9,9
1904,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501341,R,R,R,R,59700,9,9,9,9,3,9,9,9
1904,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501342,R,R,R,R,78000,9,9,9,9,3,9,9,9
1100,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501343,R,R,R,R,74900,9,9,9,9,3,9,9,9
1800,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501344,R,R,R,R,99900,9,9,9,9,3,9,9,9
2240,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501345,R,R,R,R,90000,9,9,9,9,3,9,9,9
1456,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501346,R,R,R,R,65900,9,9,9,9,3,9,9,9
1568,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501347,R,R,R,R,49900,9,9,9,9,3,9,9,9
1456,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501348,R,R,R,R,50500,9,9,9,9,3,9,9,9
1568,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501349,R,R,R,R,57900,9,9,9,9,3,9,9,9
1568,4.1,201501,1,2,2,9,0.9615809974071546,1501350,R,R,R,R,61000,9,9,9,9,3,9,9,9
1568,4.1,201501,1,2,2,9,0.9615809974071546,1501351,R,R,R,R,61000,9,9,9,9,3,9,9,9
1680,4.1,201501,1,2,2,9,0.9615809974071546,1501352,R,R,R,R,65000,9,9,9,9,3,9,9,9
1888,4.1,201501,1,2,2,9,0.9615809974071546,1501353,R,R,R,R,151300,9,9,9,9,1,9,9,9
1904,4.1,201501,1,2,2,9,0.9615809974071546,1501354,R,R,R,R,72900,9,9,9,9,3,9,9,9
1904,4.1,201501,1,2,2,9,0.9615809974071546,1501355,R,R,R,R,71900,9,9,9,9,3,9,9,9
1792,4.1,201501,1,2,2,9,0.9615809974071546,1501356,R,R,R,R,66900,9,9,9,9,3,9,9,9
1568,4.1,201501,1,2,2,9,0.9615809974071546,1501357,R,R,R,R,57900,9,9,9,9,3,9,9,9
1568,4.1,201501,1,2,2,9,0.9615809974071546,1501358,R,R,R,R,75500,9,9,9,9,1,9,9,9
1456,4.1,201501,1,2,2,9,0.9615809974071546,1501359,R,R,R,R,70000,9,9,9,9,3,9,9,9
1456,4.1,201501,1,2,2,9,0.9615809974071546,1501360,R,R,R,R,70000,9,9,9,9,3,9,9,9
1344,4.1,201501,1,2,2,9,0.9615809974071546,1501361,R,R,R,R,43300,9,9,9,9,3,9,9,9
1680,4.1,201501,1,2,2,9,0.9615809974071546,1501362,R,R,R,R,74500,9,9,9,9,3,9,9,9
1344,2.825,201501,1,2,1,9,0.9615809974071546,1501363,R,R,R,R,60000,9,9,9,9,3,9,9,9
1536,2.825,201501,1,2,1,9,0.9615809974071546,1501364,R,R,R,R,80000,9,9,9,9,3,9,9,9
1568,2.825,201501,1,2,1,9,0.9615809974071546,1501365,R,R,R,R,93100,9,9,9,9,3,9,9,9
1000,2.825,201501,1,2,1,9,0.9615809974071546,1501366,R,R,R,R,45800,9,9,9,9,3,9,9,9
1344,2.825,201501,1,2,1,9,0.9615809974071546,1501367,R,R,R,R,65000,9,9,9,9,3,9,9,9
1232,2.825,201501,1,2,1,9,0.9615809974071546,1501368,R,R,R,R,45800,9,9,9,9,3,9,9,9
1152,2.825,201501,1,2,1,9,0.9615809974071546,1501369,R,R,R,R,45800,9,9,9,9,3,9,9,9
1456,2.825,201501,1,2,1,9,0.9615809974071546,1501370,R,R,R,R,80000,9,9,9,9,3,9,9,9
1344,2.825,201501,1,2,1,9,0.9615809974071546,1501371,R,R,R,R,45800,9,9,9,9,3,9,9,9
1152,2.825,201501,1,2,1,9,0.9615809974071546,1501372,R,R,R,R,75000,9,9,9,9,1,9,9,9
1344,2.825,201501,1,2,1,9,0.9615809974071546,1501373,R,R,R,R,62900,9,9,9,9,3,9,9,9
1344,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501374,I,I,I,I,79100,9,9,9,9,3,9,9,9
2432,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501375,I,I,I,I,115800,9,9,9,9,3,9,9,9
1539,6.294736842105263,201501,1,2,4,9,0.9615809974071546,1501376,R,I,R,R,85700,9,9,9,9,3,9,9,9
2128,6.294736842105263,201501,1,2,4,9,0.9615809974071546,1501377,R,I,R,R,105600,9,9,9,9,3,9,9,9
2040,4.196491228070175,201501,1,3,5,9,0.9615809974071546,1501378,I,I,I,I,102600,9,9,9,9,3,9,9,9
1100,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501379,I,I,I,I,71500,9,9,9,9,3,9,9,9
1456,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501380,I,I,I,I,82900,9,9,9,9,3,9,9,9
1886,1.8833333333333335,201501,1,3,5,9,0.9615809974071546,1501381,R,I,R,R,97400,9,9,9,9,1,9,9,9
1120,2.825,201501,1,2,1,9,0.9615809974071546,1501382,R,I,R,R,71500,9,9,9,9,1,9,9,9
1120,2.825,201501,1,2,1,9,0.9615809974071546,1501383,I,I,I,I,71500,9,9,9,9,1,9,9,9
1904,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501384,R,I,R,R,98000,9,9,9,9,3,9,9,9
1904,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501385,I,I,I,I,98000,9,9,9,9,3,9,9,9
1904,18.489285714285714,201501,1,2,3,9,0.9615809974071546,1501386,R,I,I,I,98000,9,9,9,9,3,9,9,9
2432,4.1,201501,1,2,2,9,0.9615809974071546,1501387,R,I,R,R,115800,9,9,9,9,3,9,9,9
1456,4.1,201501,1,2,2,9,0.9615809974071546,1501388,I,I,I,I,82900,9,9,9,9,3,9,9,9
1512,4.1,201501,1,2,2,9,0.9615809974071546,1501389,R,I,R,R,84700,9,9,9,9,3,9,9,9
1512,4.1,201501,1,2,2,9,0.9615809974071546,1501390,I,I,I,I,84700,9,9,9,9,3,9,9,9
1344,4.1,201501,1,2,2,9,0.9615809974071546,1501391,R,I,R,R,79100,9,9,9,9,3,9,9,9
1456,4.1,201501,1,2,2,9,0.9615809974071546,1501392,I,I,I,I,82900,9,9,9,9,3,9,9,9
1508,4.1,201501,1,2,2,9,0.9615809974071546,1501393,R,I,R,R,84600,9,9,9,9,3,9,9,9
2048,4.1,201501,1,2,2,9,0.9615809974071546,1501394,R,I,R,R,102900,9,9,9,9,3,9,9,9
1904,6.294736842105263,201501,1,2,2,9,0.9615809974071546,1501395,R,I,R,R,98000,9,9,9,9,3,9,9,9
1568,4.1,201501,1,2,2,9,0.9615809974071546,1501396,R,I,R,R,86600,9,9,9,9,3,9,9,9
1904,4.1,201501,1,2,2,9,0.9615809974071546,1501397,R,I,R,R,98000,9,9,9,9,3,9,9,9
2432,4.1,201501,1,2,2,9,0.9615809974071546,1501398,R,I,R,R,115800,9,9,9,9,3,9,9,9
1904,4.1,201501,1,2,2,9,0.9615809974071546,1501399,R,I,R,R,98000,9,9,9,9,3,9,9,9
1344,2.825,201501,1,2,1,9,0.9615809974071546,1501400,I,I,I,I,79100,9,9,9,9,3,9,9,9
1536,2.825,201501,1,2,1,9,0.9615809974071546,1501401,I,I,I,I,85600,9,9,9,9,3,9,9,9
1456,2.825,201501,1,2,1,9,0.9615809974071546,1501402,I,I,I,I,82900,9,9,9,9,3,9,9,9
1152,2.825,201501,1,2,1,9,0.9615809974071546,1501403,I,I,I,I,72600,9,9,9,9,3,9,9,9
1792,2.825,201501,1,2,1,9,0.9615809974071546,1501404,I,I,I,I,94200,9,9,9,9,3,9,9,9
1456,2.825,201501,1,2,1,9,0.9615809974071546,1501405,R,I,R,R,82900,9,9,9,9,3,9,9,9
1456,2.825,201501,1,2,1,9,0.9615809974071546,1501406,I,I,I,I,82900,9,9,9,9,3,9,9,9
9,2.733333333333333,201501,3,3,5,9,0.9615809974071546,1501407,R,9,9,9,9,9,9,9,9,9,9,9,9
9,18.489285714285714,201501,3,2,5,9,0.9615809974071546,1501408,R,9,9,9,9,9,9,9,9,9,9,9,9
9,6.294736842105263,201501,3,2,5,9,0.9615809974071546,1501409,R,9,9,9,9,9,9,9,9,9,9,9,9
9,6.294736842105263,201501,3,2,5,9,0.9615809974071546,1501410,R,9,9,9,9,9,9,9,9,9,9,9,9
9,6.294736842105263,201501,3,2,5,9,0.9615809974071546,1501411,R,9,9,9,9,9,9,9,9,9,9,9,9
1280,34.785714285714285,201502,2,1,3,2,1.081317110545207,1502001,R,R,R,R,35000,R,R,R,R,3,1,3,1
1312,34.785714285714285,201502,2,1,3,2,1.081317110545207,1502002,R,R,R,R,51900,R,R,R,R,3,3,2,1
1216,34.785714285714285,201502,2,1,3,2,1.081317110545207,1502003,R,R,R,R,39500,R,R,R,R,3,3,3,1
600,12.263157894736842,201502,2,1,4,2,1.081317110545207,1502004,R,R,R,R,35000,R,R,R,R,1,1,3,1
1216,12.263157894736842,201502,2,1,4,2,1.081317110545207,1502005,R,R,R,R,33000,R,R,R,R,3,1,3,1
1152,12.263157894736842,201502,2,1,4,3,1.081317110545207,1502006,R,I,R,R,50600,R,R,I,I,3,1,3,1
1216,12.263157894736842,201502,2,1,4,2,1.081317110545207,1502007,R,R,R,R,33000,R,R,R,R,3,1,3,1
1216,34.785714285714285,201502,2,1,3,1,1.081317110545207,1502008,R,R,R,R,47000,R,R,R,R,1,3,2,1
1152,34.785714285714285,201502,2,1,3,2,1.081317110545207,1502009,I,I,I,I,50600,I,I,I,I,1,3,3,1
896,34.785714285714285,201502,2,1,3,2,1.081317110545207,1502010,I,I,I,I,42200,I,I,I,I,1,3,3,1
896,34.785714285714285,201502,2,1,3,2,1.081317110545207,1502011,R,R,R,R,38900,R,R,R,R,1,3,3,1
1152,34.785714285714285,201502,2,1,3,2,1.081317110545207,1502012,R,I,I,I,50600,I,R,I,I,1,1,3,1
1120,8.209090909090909,201502,2,1,2,2,1.081317110545207,1502013,R,R,R,R,42500,R,R,R,R,3,1,3,1
1120,8.209090909090909,201502,2,1,2,2,1.081317110545207,1502014,R,R,R,R,42500,R,R,R,R,3,1,3,1
1120,8.209090909090909,201502,2,1,2,2,1.081317110545207,1502015,R,I,R,R,49600,R,R,R,R,3,1,3,1
1056,8.209090909090909,201502,2,1,2,2,1.081317110545207,1502016,R,R,R,R,45000,R,R,R,R,3,1,3,1
1056,8.209090909090909,201502,2,1,2,2,1.081317110545207,1502017,I,I,I,I,47500,I,I,I,I,3,1,3,1
960,8.209090909090909,201502,2,1,2,1,1.081317110545207,1502018,R,R,R,R,32800,R,R,R,R,1,3,3,1
1080,34.785714285714285,201502,2,1,3,2,1.081317110545207,1502019,I,I,I,I,48300,I,I,I,I,1,1,3,1
924,34.785714285714285,201502,2,1,3,2,1.081317110545207,1502020,I,I,I,I,43100,I,I,I,I,3,1,3,1
1216,34.785714285714285,201502,2,1,3,2,1.081317110545207,1502021,R,R,R,R,36000,R,R,R,R,3,1,3,1
1152,34.785714285714285,201502,2,1,3,2,1.081317110545207,1502022,R,R,R,R,36700,R,R,R,R,3,3,3,1
1056,8.209090909090909,201502,2,1,2,2,1.081317110545207,1502023,R,R,R,R,50000,R,R,R,R,3,1,3,1
864,8.209090909090909,201502,2,1,2,2,1.081317110545207,1502024,R,I,R,R,41100,R,R,R,R,3,1,3,1
980,8.209090909090909,201502,2,1,2,3,1.081317110545207,1502025,I,I,I,I,45000,I,I,I,I,3,1,3,1
1280,8.209090909090909,201502,2,1,2,2,1.081317110545207,1502026,R,I,R,R,54900,R,R,R,R,3,1,3,1
1056,8.209090909090909,201502,2,1,2,2,1.081317110545207,1502027,R,R,R,R,47000,R,R,R,R,3,1,3,1
700,8.209090909090909,201502,2,1,2,2,1.081317110545207,1502028,R,R,R,R,72200,R,R,R,R,1,3,3,1
924,8.209090909090909,201502,2,1,2,2,1.081317110545207,1502029,R,R,R,R,36200,R,R,R,R,3,1,3,1
960,8.209090909090909,201502,2,1,2,1,1.081317110545207,1502030,I,I,I,I,44300,I,I,I,I,3,3,3,1
1280,8.209090909090909,201502,2,1,2,2,1.081317110545207,1502031,I,I,I,I,54900,I,I,I,I,3,3,3,1
924,8.209090909090909,201502,2,1,2,2,1.081317110545207,1502032,I,I,I,I,43100,I,I,I,I,1,3,3,1
960,8.209090909090909,201502,2,1,2,2,1.081317110545207,1502033,R,R,R,R,58000,R,I,R,R,3,3,3,1
1152,12.263157894736842,201502,2,1,4,2,1.081317110545207,1502034,I,I,I,I,50600,I,I,I,I,3,3,3,1
1216,12.263157894736842,201502,2,1,4,2,1.081317110545207,1502035,R,R,R,R,63100,R,R,R,R,3,3,3,1
864,4.333333333333333,201502,2,1,1,2,1.081317110545207,1502036,R,R,R,R,39900,R,R,R,R,3,1,3,1
1008,4.333333333333333,201502,2,1,1,2,1.081317110545207,1502037,R,R,R,R,39900,R,R,R,R,3,1,3,1
1152,34.785714285714285,201502,2,1,3,1,1.081317110545207,1502038,R,R,R,R,39100,R,R,R,R,1,3,3,1
1152,34.785714285714285,201502,2,1,3,2,1.081317110545207,1502039,R,R,R,R,50600,R,R,R,R,3,3,2,1
1216,34.785714285714285,201502,2,1,3,2,1.081317110545207,1502040,R,R,R,R,68800,R,R,R,R,3,3,3,1
1152,34.785714285714285,201502,2,1,3,2,1.081317110545207,1502041,R,R,R,R,42800,R,R,R,R,1,3,3,1
924,8.209090909090909,201502,2,1,2,2,1.081317110545207,1502042,R,R,R,R,32400,R,R,R,R,3,3,3,1
1216,8.209090909090909,201502,2,1,2,2,1.081317110545207,1502043,R,R,R,R,72200,I,R,I,I,3,1,3,1
1216,8.209090909090909,201502,2,1,2,2,1.081317110545207,1502044,R,R,R,R,51700,R,R,R,R,3,1,3,1
924,34.785714285714285,201502,2,1,3,2,1.081317110545207,1502045,R,R,R,R,24000,R,R,R,R,3,1,3,1
924,34.785714285714285,201502,2,1,3,2,1.081317110545207,1502046,I,I,I,I,43100,I,I,I,I,3,3,3,1
1088,4.333333333333333,201502,2,1,1,1,1.081317110545207,1502047,R,R,R,R,62400,R,R,R,R,1,1,3,1
1024,4.333333333333333,201502,2,1,1,2,1.081317110545207,1502048,R,R,R,R,54900,R,R,R,R,1,1,3,1
728,4.333333333333333,201502,2,1,1,2,1.081317110545207,1502049,R,R,R,R,63000,R,R,R,R,1,1,3,1
952,4.333333333333333,201502,2,1,1,2,1.081317110545207,1502050,R,R,R,R,59600,R,R,R,R,1,1,3,1
